46
50
40
40
40
48
49
40
44
42
40
42
46
58
45
40
43
50
40
50
40
46
44
47
46
50
45
47
54
54
43
41
59
40
47
44
43
40
42
40
46
40
40
40
40
47
40
47
40
40
52
46
45
45
40
52
50
42
50
45
46
46
46
40
44
54
43
42
47
40
42
40
46
50
58
40
50
47
52
40
40
48
55
40
40
40
40
41
41
49
40
40
40
48
40
44
43
42
42
40
47
44
54
48
40
47
52
48
70
